sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f5fb1d613d84,processed/11/11bff9053321b130e756d87f055475ac39c715c3fec307a117a42e94de457c8b.wav,7fc6ff84eaa4c6d36703052f705e79eb18b42ab605c0153d76e8225cb9346c46,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5fb1d613d84,f0be274f7d162da60082e646f61af1b7bfca2b1fcecd203c6084642c238377ed,9.2913125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58c7b5eb0b7,processed/cd/cd0c9136182dee91cd9374e9ab80c1961d4d4ac832c1f4ed3d401e0883d15144.wav,6e1e3b97a1a85fe1bfe656fba867d4ebe329d2a9ce2b3c2d119d35fb27e7896c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58c7b5eb0b7,f5f35825e935c7b9c1ba78eceefb16a602067b95fea8b60555604efa1260a533,5.8026875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58e1781860f,processed/3b/3b632e083988a3f65511a1d345b0433dddbf5eb2f231066a1c9cc90d991907b7.wav,7be307a7ce6bd8caf2089b094798e29a9d19111217073775417b48bf77480ecd,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58e1781860f,7829cb0529725dfb9eababd252e381c982f20048f9d7fbf85e2c6b752774f095,6.4,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60ffe6edf86,processed/f8/f89f9154d0bb9a1609edec04145a0801097cbc0a1c61fa035aae4b25d6d9390b.wav,a6588657b3e45436dd41262652e6b9edd46a1b5f6362401e54c9fa4efe9f9c9e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60ffe6edf86,ea1099d7d88af1ff66d339cad831924b99db0ce6acdde80fbe3ae3955aee28e2,6.4,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6065fa450e5,processed/75/75f00de7768ec7fa8d19ec003eccc9d183700e67be9a77a903855d78a8be3a5d.wav,74990361530f981532ea69c405e88d00ceddbb951f4e665ffd612befb3ced674,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6065fa450e5,821f7b5ee426b942a7c01a180b37e75836cad5760f8effa2be55886148526a7e,4.608,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5af5502428c,processed/8e/8e04741f6f18a63947615cfbc4bb8d7cd4abbe5f5422a3306d9cb14842c0cff7.wav,8a9ccc8e9c67abbe246aa08447370a78777f79207e11eed073bef71e43a913ef,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5af5502428c,0a71ca755e3f9881d8f51e8ca40cef7925bff66853903c112f27228b9ca455a3,8.448,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60adc498209,processed/f3/f37ea37ee3ce2a5fe7801e698a84daabb721e7aa95980be37c872975f8c897e7.wav,55f65c059ef84a8c7cd8dceea9d2a849424df7e9e471d6ed5f59f4881dfd354c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60adc498209,e4da2bf7ff022edc1d6a8b1a9b90485a0353949eceebad5df37c811e5d1e4fb2,9.8986875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5684d64a822,processed/dc/dc571b239dd912fdca60370baaf28f997e8043c7b5957ca42fdb97ef864ce522.wav,a77411a901a9ffb7242b08430fcd04f20681f86598c0e6f07aa291fe6444c720,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5684d64a822,8262b5af37e9fbcaf4d0314255e212a29c0f586c16a05d2202afa5d6ff0ebf4a,7.5946875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f57a2ed05064,processed/d2/d2967e5783dc477b4884cec526f10c7ad0d6de301a34464d0f2f4a17e5a3d8eb.wav,50d5aa63b792acaced1bb2b62a105c84b90cfacf3b9e7a539708497059eb2e1d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f57a2ed05064,bf924317c7f64b8b64d751335a9ca2ad50f340e2c77d105f86c5e6809530c30b,6.3158125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60bf2667515,processed/88/880c33f989407ead2c23daf9ae88ce198751c79c6343f94c4d882e6321f22143.wav,b718fa607789ad82170230edc1be902a689003379364bdff111665b00cd16cf6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60bf2667515,9f1e200bfc7601467e147925ff62acf1e00053a3811141c38a6fd4c1412de30b,19.968,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a36e6704d8,processed/aa/aa7571328de25f376159bec93470aaa35b6d728242c21099245945e550545952.wav,60c5093d74e376852dffc86596a962dbf034b9716b16a9d4eb304b0552dca91e,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a36e6704d8,56f420c71f6a03205ad92f4fe0b18edebad88f36062883ce8d3b8518235256e6,11.008,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e99e5cd63,processed/03/031f9ff4d2c4cd6997f8ee7fc337bedb55dba4bd27d6b1463edec9acf99f6cab.wav,a05cf7b7a68b138ec51453f37a079ef55353b4387e8b3c14eed1a41e8b16ba54,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e99e5cd63,3e823b7d7032393803c11191489fb1c8ca58292db13e0853cea9138b1af43ce6,8.5333125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f56837b5eb5a,processed/90/909c7503929cd9750ca47b3d5d837da3c633132f6839adbc1a1e09c2da534261.wav,348cc60b31a58f470cc61eecbf627ac22957a68ded816d5b23adbb9468c24322,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f56837b5eb5a,b131db25da78c366b1f0e59e40a576382efe854195336b7b133f992696eb223f,12.7146875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c32b8d43da,processed/42/42f07e5aec166afe4251c1d1e7a8bfa74dcf0bb6219a92d5fc722bc9f2e4711f.wav,2e17a8a526a87e8b8733fb02ce39d62ab003dea2b5f0da7a55e516e1a08465ea,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c32b8d43da,c2a6da0c56a80d0e0289f182232c74b510d06a872a7bbbbc51b0c94a8dacd98d,6.4206875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
