sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f61e24fdd2b2,processed/98/984bb89503137a322be581f2635fca7b0f3ce2d16aad8d8cd2abc70c572a09a4.wav,b60bfbdaab2490475258a67a0c75cf91601dfaaf3e34b59959196dd1b4a67cc3,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e24fdd2b2,2ab05bacd99da9d34e0390430b52cf1251f98921457a86217ebc078257724f55,4.608,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a11289688b,processed/2b/2bcb41d3d9dec7c751171342861d12933925ef73aeba63d78a2d47cf615a0a4d.wav,78d2db12e6009f488025ee6b8f8199174ee0cc1ea148a1d6d4b71f7a54aa129f,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a11289688b,ca1d03e192e2d09e2cd1a865ab3aacbbb498168fbdfd7466c9104e48a8878897,6.656,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60592009e23,processed/30/30fe5f5f8c842e60758a87df6ea084ccee06fed756d52f1f43bad411dde3e121.wav,e6a3bbf7f5f290ee2708f802cee603dc4f0b4daa3c224a2637da3ff521113b19,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60592009e23,802ed56f3f42f42f7eb583a682eb8bb0ffe9ee82ac58f297c38e5e532cb54564,3.84,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c3ca29a059,processed/37/37428e80187bb5b510f6cc0e19b3a4fb572b93093b20fa3ddc605b887153d569.wav,732dd8083f70c595e234e521ab121f5bb54a0eb3ae07ea22eb09d8aa8c0290ba,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c3ca29a059,d3e42242125709de450a0e362ca3a43a68950819a2e909425abc3c6c2c4adffb,6.7653125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f59b7cb9d275,processed/fa/fa3426a02cb43d1987ff5901c4f91b4c2644230ace164a1c2c56d70daba31217.wav,f782ef16bd9b1ad5cabade7501c710cbb31d5595c589f9585e551db01d371376,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f59b7cb9d275,d7c24714f45b42d7dec9a96c6e0a6656b8c04cbadfa1efb9f0780e59477564a2,9.728,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c507fce783,processed/2b/2b52ca6ecb2a2a80f8515feaf2b2e9b1952df0daf1ebfeb5fe8a466ede7c6bbc.wav,570ea5f143bd5cffa226d0d3619807c0ade152a9a63b52c992dc261738d6eec3,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c507fce783,5e8cff2c446593aa3e5c3d108dc26cf131b3d9b715f5966ac072465cb898e30e,6.656,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5c57e9914ea,processed/1f/1f3e2545b99e9887a7a5cf42ae9f44098a9eae5623d3db6a184f3d89d6e30cf3.wav,24aff855537a97895b65f3c8af8a6b56f7a5eeb7675868e2971b22f3445fc639,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5c57e9914ea,cb464a23c757e516b7bf1a735d5dd8291d83ac10ee399a2e5a01fe1b4a90ee2b,4.6613125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60598dd361d,processed/a9/a91ca999afa977eecb8ffa87afc2bcd347e375106d9b0681fc262c6cb9da37eb.wav,52931713adb1b7a85616725393dd6070c456ae01e398b733605e0dcc70176821,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60598dd361d,abbeb01c2a88adc9950085a29f8b6a62c0e9407fa96b3437526f2471a16ae666,3.328,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5f5357dfbf4,processed/24/245d5ff1ceeae20902ef47309f1dbb455869388de9975947f70cdd0546c8511b.wav,bf8209c976e5fa45581a4805bc8699a9a627d06954549a55b8500b5e107ea4eb,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5f5357dfbf4,953e5a1f46645d50cfe950258f5336eebd3d857dd6d8f88cb61a3e7d930edffc,6.36,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60b2361eb75,processed/df/dfaf65d4bcf2c77c7c5d78b5b0ec7a0664b40be03e10dc64f56437ece67d4c89.wav,a5ccea9ad9b50fb31f0a2b3bc994d555747830f63bfb8b6bb8f7123fed590a99,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60b2361eb75,57682fe437080bf62444c0e2cae925bc99359a2f28061212ec79b044d0d881c5,5.2053125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6188b9eefc2,processed/ac/acca323363052f193137b61bb7b30d7d8690025ce6d92558342128ba429aef33.wav,6921b879ac3a465e27c555b5309f1df293c1a628e0a2d72fd801c9c7e414743a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6188b9eefc2,67a53e0164b3414806be160327cd8fb8d486f1b79b9ceee16990b53f9097eb3e,15.71,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60984899b78,processed/31/3126080de9a15a506f5a6cb845004d6132dbda5601957ba31fcdffb176e6bf00.wav,e5038d58195e4650ddd5a09c25fe409cc77181c188782d0f47e4897b495d7cbf,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60984899b78,44cb90173c6dd474290a289007615722baad8a585c20c5019e1847fc0becd955,4.63,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6100a519523,processed/be/be703bc1a7f16254bb29b50e5ce2107d26b8a84f310edb0199b0064012edcd4e.wav,9724d08f9c106a8605bce4f497d008e8417f978cc3cb74819eed1c41fc8e03c6,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6100a519523,ccef2f23c9a5ff577d07a2e7088fad743cd82427c668f500bca80ed1fe86ee58,8.0213125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e79fae39e,processed/05/05879e14723136358f407ffeca4f19e7f0e3d43314659089cafd35bb865a1631.wav,bd92054e2e067c9a7efc2b393009d87365ffcba0f042f1f638f4c12edad1048c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e79fae39e,9c6cab494a909315bc8da54dc68e7c48cdafe530fa8dc53e5f574004d25cff42,4.864,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a3aee14fce,processed/19/19bd87645be8549d1f3934eaf666fa188a7a29b75e50134749c102b1e5335571.wav,ad88791ac225311e7972ddca94ef0fdcef0643815a35a0e0daf282e985f4a6d2,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a3aee14fce,545623321f62192c46b0ec79892c01b22551a23acabcccf7f9f2dec9bae8f8ee,6.4,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a55bea58ee,processed/c1/c15b1447936aa96571c4bfe59c48bf58de7068917ac67e1f4f644bf8a192d058.wav,ed2d0cde4b572388787815ee1b5cb7d3cd8ed2733dc7c09ad6bbde4a8144e405,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a55bea58ee,ee44a0e073f4b557c3d4563a11a97857b7e88487e6832d5dfa4daefefe7a3e94,5.7173125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5792f5da51c,processed/22/22ad67a001c5734c0682d53ecbedd1fee632f39779e03fcd293474ef147dc05d.wav,203dd7cff5cb0e33502fabbb40fed74207b92de1698e5a2f2c53ca61a1c0a8c0,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5792f5da51c,c9a493c389d64586bf65672f39006158d02a6f793b7aa75d7c0d5c54b485f857,4.5226875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5ef87245e45,processed/a2/a26d016165c8cbd37e51e47911cf544797128f2d78acb5d83cdede899996f049.wav,99d3f3aec40cb1d2a565843e7ff3058b71e2be915d2346136f876f53b24331fe,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5ef87245e45,f6e33e238e47c34c6f0557ecdb06012473f22c20b25c72d7d1bb40558ceb1c3a,5.95,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a556529745,processed/94/94db59087cdcb271f16e1ebc9fd70c6501c3ad2c6453697de6a803948c008418.wav,116c7a67af209da7a3d5a8ac078cf34e5355edb080a50e2b0c628db2cb204bc8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a556529745,75c86676e3e6a96c9929c9a1dcade3727a939331012f510d55b2eabd3ffc5a0b,7.5946875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f609887760ff,processed/ad/adf9af62aaeb7d95bbaff9575e8276dadf5e509e65281f61f7872c71c8c8c783.wav,556028c101b99ac8b68cc57a779cb28448dbc6d5d5df38cf20280c602753c1aa,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609887760ff,6a54a91082286f75834f8507a4e52afd3aec26030f54257c6e20b1c5b11219f2,4.608,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5fa2607b666d9,processed/bc/bc19c321f96707e6a49bf4c823b6b4a2b71e998ca2df3b3fe539c2e3a77cfe51.wav,fb56f2e424ef8cc068a8d113a7116736f3b9de8873e9fcc15e1b31b37e4d663c,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa2607b666d9,17fbfe7401ba0d1e15123c7e1caffcc4898fb0d7dc73fb0dbaef4ea4edfa88fb,9.9,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f618a122cb28,processed/7f/7fcfcacee6c67227fde91d55d1ecef05001a8fb61d77dfae3c68d8c34798b8b8.wav,91dd894db1415f5c879ae9bd2a752901686fbbc95d550e6dc4503a783a3b08c3,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f618a122cb28,7bac25a29d8d1cbd140c51d46eb3d747c3a4ad7c541cce87c375327332c3991f,10.752,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f58fe27f35ce,processed/f8/f8bebe33b555d6d400cc018d83859a055f5d13e561d823a4567c152908ab6078.wav,3350e0b6e28147c2db75f7982001d73f38d121bcf805af96f87d07d3ebdf8f25,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f58fe27f35ce,613fe8b2afe904a8d585ec3f832bc3655d26703081630e8c6cafafaf8b7cb543,6.4853125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5efc6fbb75e,processed/0b/0b3ab5fcc288f49582f5164e283a69bcd715ed5e3a312df241a75afa5b6e4761.wav,07951348cf82f03624fe14c25bf8ec5c7a97c0cad126152cf21a71726df9109a,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5efc6fbb75e,bc4559186fe3763e31342f1d485af648b8516c4bec6ff7b766e51e6b06f5390b,7.03,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60aeb8b4dcc,processed/22/227f81d15913a77c09a582f4585097175332515060a5033a9dfc90d2a1a82bf1.wav,153b1b5b8743aa3ac4e93f26ce598b8ae2c66daa2efed29d0053d74cf79a1b7d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60aeb8b4dcc,af9c0f03beb8007557d77dc5b0ba4f4337848e752a6ec800d07d794cdece35df,7.3386875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60e2c9eecfe,processed/8e/8e67105038b5761547e65b306cd4f213e86bd5db30e43da8c30de51447a6e8f8.wav,e00cba4968037435fd51e7d7dbb2f30de00c951dd84e68a5e1aee0a05e805d58,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60e2c9eecfe,39c1c551b6543a317db02b6c45127ada0df4178dcfe90c9f457a95975e5826bd,14.2506875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f579ccebb3c6,processed/33/33699a8a734d05b55af99cdd7e63d6cfb4fef0ee43803c44947cedc38343742d.wav,dd04de2aaff128934704c000322109ce3e2317485739042f4133f3eca866adde,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f579ccebb3c6,719151a6f727eb606c07247b6afd4abbc76800a915edf7db76d959983e46bed5,4.7786875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f609c088fd8e,processed/22/22f7fa1a49e0bec8b945670b623ff5f8c692782114fa9be9c306e8d897c6a82f.wav,c7278c099170acd91bbf586c504b48ff936ed2e2953b140ce30aa579ce74f5ec,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f609c088fd8e,e651ddd55be426fbcbecf7f6417e08b1094fc233256b8e9069cc1ea83fc6a21a,5.74,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
