sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_slr102:5f5a3804031dd,processed/cc/cc552c2df9db5b55bcae9282dbc82ba22d893294785d878cb3d4ca778b59f722.wav,028ce1f9edc9a95e3fc52c4942b90d85c8e3fa37f4d66e8edc898758edd33cf2,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a3804031dd,6e14a795a43fdb5731bc9deca63666407654ce57701331faa004c079c9e1146f,10.9226875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60fe07503ab,processed/28/2888a8dfdc9f9c6cdfe6e5caf727d84a03fe9cd9d32f45d5a524342b3c467f41.wav,b29574c9175eb4a6bb8d4909b9d52fedff661ccae1eaddbb07adfc2e474b7d72,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60fe07503ab,b7001698fd8524f8448891c283a6aa83d8d6cfb2be8d640763e13d790b5db903,7.168,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f5a0ebd7667c,processed/b8/b80e68d0f326ac0804a2a6471237049f886bdd112184ac0999109d682c49301c.wav,54b7a17a496e46a60d5c93ecd6cc8490cd3b40b2a560137106a7b46cc6ae1c73,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f5a0ebd7667c,e4e9345dab96b682e0ba56cb0e9866b5a231ec0bfc22188338e3a6ea3149fead,9.8986875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f605996ac6af,processed/b2/b2f0095ac7ea62d35a845a2228b5e2587f4a581dc03c9c9a080c77fb0ab96759.wav,b10fef6b0d7e247766c54a02d955f59eb2a3708a475a16dff5919bbb1b7fbf11,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f605996ac6af,61cb3eb452591a2a2e028b9643a14fd1b87b157e7b2b71692d2cfcfa379abe76,6.0586875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5fa4cc61116f5,processed/44/44ec02f9a45c352e4de00a352cb29efd19c43d093dd0059ce095035c1a6cefa1.wav,f739e20e575ec7aff14b3f94f9d9a58eb80532a60c075b681c1974d3c9f7e708,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5fa4cc61116f5,ee31f723956175ce311cc7159ab8504342d43dccbdc1fdbd2522597cf4556478,8.9186875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f6059d81d004,processed/d8/d8aec6541bfee66cc5080ad810c994ab9462f91887dbc2e50b3344872ae37d74.wav,956220016379cf739f7015376c1b54836b45094fd02adaf1e3d468c62d431cb8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f6059d81d004,acd3236dc92ef89500f410d6c05d2678e4e61fe9712d27955e582dd07cb2655a,7.2533125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f61c31c6fcec,processed/48/4834728774640f9977373e7304e7c4bdd83d5c146a8b9609160834b3f077c530.wav,6e7f981cbd0a13f654f5d134eff993d08a039e3cf847233af76ff6b79ff892f8,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61c31c6fcec,a8f1410b62546fb615c48273c1594a0bb5c59e8eadd5671161e4859853de928e,12.57,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f619167b407e,processed/a1/a1559168e000bb07a113343d9bd2310b732b157160c0f32d2a91bbeb6647b95a.wav,857543838585352d26c50c81ab5f9338a671af8027cddb674e8610734a29661d,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f619167b407e,4b4bc4fa9a510f0dd014ed380fbd9f42ece2299d52da20601556e18bafa04ec8,8.69,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f61e14926583,processed/c7/c7226c432b83348db99fd849d683283e4a0f0b94bbf7c62f82a40c6a0c4befeb.wav,246df71df0422f5e1c4b984057c43887ef9511af5ded495f546f26464a7f6ad1,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f61e14926583,7e3726921ef3c8049dfab6aa746fdaf8876ddfe6e79ee4f3ecbb2973f8a07740,4.6933125,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
ksc_slr102:5f60c597ad990,processed/9c/9c3a02c0cc3888054c74cbff5adc79d1a00d6499d59505b850d0cfbcf8e1d07e.wav,efdc944fff184b2aca1a10722fb49770a4877470b7aafcead3bdf26f4aab99a9,test,bonafide,kk,unknown,ksc_slr102:source-split:test,ksc_slr102,https://creativecommons.org/licenses/by/4.0/,"OpenSLR SLR102 / KSC, CC-BY-4.0; attribution retained",ksc_slr102:source-split:test:speaker-unknown,ksc_slr102:5f60c597ad990,2a7db736d09981e1d7f422a8d7ee8ef69019f8bb65290365ade19b66bc34a1b5,6.5706875,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-10T00:00:00Z
